shot,ntor,file_kind,filename,training_relative_path,reference_relative_path,in_training_csv,training_label,status,training_exists,reference_exists,training_size,reference_size,training_mtime_utc,reference_mtime_utc,training_sha256,reference_sha256,mode_shape_training,mode_shape_reference,mode_structure_equal,mode_max_abs_delta,omega_training,omega_reference,omega_relative_change_signed,omega_relative_change_abs,gamma_training,gamma_reference,ntor_training,ntor_reference,comparison_error
nstxuE205052A01t022,2,mode,egn02w.9679E+01,nstxuE205052A01t022/N2/egn02w.9679E+01,nstxuE205052A01t022/N2/egn02w.9679E+01,true,bad,identical,true,true,135104,135104,2026-05-02T04:13:45.968131+00:00,2026-05-02T04:13:45.968131+00:00,64029f72ea0d552776f23f119f1bfb31cd9fb557d0e08655165f7726e4a8ad65,64029f72ea0d552776f23f119f1bfb31cd9fb557d0e08655165f7726e4a8ad65,,,,,,,,,,,,,
nstxuE205052A01t022,2,datcon,datcon2,nstxuE205052A01t022/N2/datcon2,nstxuE205052A01t022/N2/datcon2,false,,identical,true,true,15606,15606,2026-05-30T02:28:13.503045+00:00,2026-05-30T02:28:13.503045+00:00,2fe0a45f2afc6772290cce234dfb48fc60b58820887dcb533a97558059dc448f,2fe0a45f2afc6772290cce234dfb48fc60b58820887dcb533a97558059dc448f,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1074E+02,nstxuE205052A01t022/N3/egn03w.1074E+02,nstxuE205052A01t022/N3/egn03w.1074E+02,true,good,identical,true,true,197816,197816,2026-05-02T04:26:11.976653+00:00,2026-05-02T04:26:11.976653+00:00,f5509ca4610e4a0653c618472a3ce99b8420671703d7e85f09270c74e8d446e5,f5509ca4610e4a0653c618472a3ce99b8420671703d7e85f09270c74e8d446e5,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1083E+02,nstxuE205052A01t022/N3/egn03w.1083E+02,nstxuE205052A01t022/N3/egn03w.1083E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:27:52.775380+00:00,2026-05-02T04:27:52.775380+00:00,781c45cf038eb6534b4c6b16144cf6903fac8a758d3d90903e79867eb9bf3d9a,781c45cf038eb6534b4c6b16144cf6903fac8a758d3d90903e79867eb9bf3d9a,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1109E+02,nstxuE205052A01t022/N3/egn03w.1109E+02,nstxuE205052A01t022/N3/egn03w.1109E+02,true,good,identical,true,true,197816,197816,2026-05-02T04:29:15.570962+00:00,2026-05-02T04:29:15.570962+00:00,ab29623dd3f95dacc034ec65639d52ce1c664950146d9d7089a0f9607e1997ec,ab29623dd3f95dacc034ec65639d52ce1c664950146d9d7089a0f9607e1997ec,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1204E+02,nstxuE205052A01t022/N3/egn03w.1204E+02,nstxuE205052A01t022/N3/egn03w.1204E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:30:42.295586+00:00,2026-05-02T04:30:42.295586+00:00,ab85a750fd06d0d933739ff273a1628d128f27c1977a5e4211387abf571e441b,ab85a750fd06d0d933739ff273a1628d128f27c1977a5e4211387abf571e441b,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1233E+02,nstxuE205052A01t022/N3/egn03w.1233E+02,nstxuE205052A01t022/N3/egn03w.1233E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:41:23.957283+00:00,2026-05-02T04:41:23.957283+00:00,b7f02464d979ac70afe88c780f53d7f0c7afae1c41653c92350b0e5170c0f7fa,b7f02464d979ac70afe88c780f53d7f0c7afae1c41653c92350b0e5170c0f7fa,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1237E+02,nstxuE205052A01t022/N3/egn03w.1237E+02,nstxuE205052A01t022/N3/egn03w.1237E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:42:27.469755+00:00,2026-05-02T04:42:27.469755+00:00,2e61670a47e07c67f7a8fe9e0c48d9ced87abe4f181ed89a77049e5be0ce3aed,2e61670a47e07c67f7a8fe9e0c48d9ced87abe4f181ed89a77049e5be0ce3aed,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1304E+02,nstxuE205052A01t022/N3/egn03w.1304E+02,nstxuE205052A01t022/N3/egn03w.1304E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:50:51.384593+00:00,2026-05-02T04:50:51.384593+00:00,e9e36fe3c03c679bd4f98d0b8a824500ba64473c1f29c8f3fb9008389d9c3df7,e9e36fe3c03c679bd4f98d0b8a824500ba64473c1f29c8f3fb9008389d9c3df7,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1315E+02,nstxuE205052A01t022/N3/egn03w.1315E+02,nstxuE205052A01t022/N3/egn03w.1315E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:52:04.840162+00:00,2026-05-02T04:52:04.840162+00:00,037b400b91d34f881c65ddebca3d36e17efc42797212c2ae5628e19f44953235,037b400b91d34f881c65ddebca3d36e17efc42797212c2ae5628e19f44953235,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1323E+02,nstxuE205052A01t022/N3/egn03w.1323E+02,nstxuE205052A01t022/N3/egn03w.1323E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:53:16.355711+00:00,2026-05-02T04:53:16.355711+00:00,496ebd3105302b46d4741f117c8a8c7b738a36ad097561612c2689f5a1932c9c,496ebd3105302b46d4741f117c8a8c7b738a36ad097561612c2689f5a1932c9c,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1329E+02,nstxuE205052A01t022/N3/egn03w.1329E+02,nstxuE205052A01t022/N3/egn03w.1329E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:54:29.684267+00:00,2026-05-02T04:54:29.684267+00:00,abcb41b1169517264fa5039a50feaadbaf80910df30c35192ef2254365dd04dd,abcb41b1169517264fa5039a50feaadbaf80910df30c35192ef2254365dd04dd,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1357E+02,nstxuE205052A01t022/N3/egn03w.1357E+02,nstxuE205052A01t022/N3/egn03w.1357E+02,true,bad,identical,true,true,197816,197816,2026-05-02T04:59:20.515504+00:00,2026-05-02T04:59:20.515504+00:00,870d8c3295213b2c8febaf09dd3da2b4a9fc1b4cfd3b1f7d717cbab546795781,870d8c3295213b2c8febaf09dd3da2b4a9fc1b4cfd3b1f7d717cbab546795781,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1592E+02,nstxuE205052A01t022/N3/egn03w.1592E+02,nstxuE205052A01t022/N3/egn03w.1592E+02,false,,identical,true,true,197816,197816,2026-05-02T05:21:57.339324+00:00,2026-05-02T05:21:57.339324+00:00,795f0f074e1796bea454a08a00f397d17011d5b0ca4215d66f4bee72588f5305,795f0f074e1796bea454a08a00f397d17011d5b0ca4215d66f4bee72588f5305,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1715E+02,nstxuE205052A01t022/N3/egn03w.1715E+02,nstxuE205052A01t022/N3/egn03w.1715E+02,false,,identical,true,true,197816,197816,2026-05-02T05:32:37.251300+00:00,2026-05-02T05:32:37.251300+00:00,16ae699ac8ff6d2e95cecb14c6715cb9619b2c77757e4d9e9a477c182e5a0fb6,16ae699ac8ff6d2e95cecb14c6715cb9619b2c77757e4d9e9a477c182e5a0fb6,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1784E+02,nstxuE205052A01t022/N3/egn03w.1784E+02,nstxuE205052A01t022/N3/egn03w.1784E+02,false,,identical,true,true,197816,197816,2026-05-02T05:41:25.035258+00:00,2026-05-02T05:41:25.035258+00:00,31c43bd6bd4bc66d7119522f4392d8c80575155806bf4755db0ec5150ff7a5a4,31c43bd6bd4bc66d7119522f4392d8c80575155806bf4755db0ec5150ff7a5a4,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.1812E+02,nstxuE205052A01t022/N3/egn03w.1812E+02,nstxuE205052A01t022/N3/egn03w.1812E+02,false,,identical,true,true,197816,197816,2026-05-02T05:42:55.196917+00:00,2026-05-02T05:42:55.196917+00:00,f80aea0a7536d435e2d7e022c9dc51c45feff2615d54df94b0c92453cbec1809,f80aea0a7536d435e2d7e022c9dc51c45feff2615d54df94b0c92453cbec1809,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2040E+02,nstxuE205052A01t022/N3/egn03w.2040E+02,nstxuE205052A01t022/N3/egn03w.2040E+02,false,,identical,true,true,197816,197816,2026-05-02T06:09:38.620688+00:00,2026-05-02T06:09:38.620688+00:00,3b1bee3da3918492067e75b15ae434960744f40716b0bfc7b6a8e16b8c04231f,3b1bee3da3918492067e75b15ae434960744f40716b0bfc7b6a8e16b8c04231f,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2181E+02,nstxuE205052A01t022/N3/egn03w.2181E+02,nstxuE205052A01t022/N3/egn03w.2181E+02,false,,identical,true,true,197816,197816,2026-05-02T06:23:52.625126+00:00,2026-05-02T06:23:52.625126+00:00,9ce608ce1814f9e1d40252abec90f27677ebf9d399c7a7e723a0116a5ac8c7fc,9ce608ce1814f9e1d40252abec90f27677ebf9d399c7a7e723a0116a5ac8c7fc,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2321E+02,nstxuE205052A01t022/N3/egn03w.2321E+02,nstxuE205052A01t022/N3/egn03w.2321E+02,false,,identical,true,true,197816,197816,2026-05-02T06:35:51.147393+00:00,2026-05-02T06:35:51.147393+00:00,fa09537b89dc52b4ac9dd47d3c0fba2c5808b8486962170dfa645b55763a8906,fa09537b89dc52b4ac9dd47d3c0fba2c5808b8486962170dfa645b55763a8906,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2349E+02,nstxuE205052A01t022/N3/egn03w.2349E+02,nstxuE205052A01t022/N3/egn03w.2349E+02,false,,identical,true,true,197816,197816,2026-05-02T06:38:02.323387+00:00,2026-05-02T06:38:02.323387+00:00,6e89b02c65345553b04088bce82819acf46e67e57343b70889d8b2a58829e8ec,6e89b02c65345553b04088bce82819acf46e67e57343b70889d8b2a58829e8ec,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2354E+02,nstxuE205052A01t022/N3/egn03w.2354E+02,nstxuE205052A01t022/N3/egn03w.2354E+02,false,,identical,true,true,197816,197816,2026-05-02T06:39:04.491863+00:00,2026-05-02T06:39:04.491863+00:00,dd8dc5934bad0a23b78545ef27b578b1f0cc45e418b31ea7546ca432483f3df2,dd8dc5934bad0a23b78545ef27b578b1f0cc45e418b31ea7546ca432483f3df2,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2373E+02,nstxuE205052A01t022/N3/egn03w.2373E+02,nstxuE205052A01t022/N3/egn03w.2373E+02,false,,identical,true,true,197816,197816,2026-05-02T06:42:01.349285+00:00,2026-05-02T06:42:01.349285+00:00,9578b0acf3be020331144a686c8219ee34bc669dabb205cf613c18b6a8ae1d86,9578b0acf3be020331144a686c8219ee34bc669dabb205cf613c18b6a8ae1d86,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2419E+02,nstxuE205052A01t022/N3/egn03w.2419E+02,nstxuE205052A01t022/N3/egn03w.2419E+02,false,,identical,true,true,197816,197816,2026-05-02T06:46:26.427348+00:00,2026-05-02T06:46:26.427348+00:00,7770056c706b2c421161cddf86036c5501386bb296a6a1cf50c36a02e8e79d0c,7770056c706b2c421161cddf86036c5501386bb296a6a1cf50c36a02e8e79d0c,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2613E+02,nstxuE205052A01t022/N3/egn03w.2613E+02,nstxuE205052A01t022/N3/egn03w.2613E+02,false,,identical,true,true,197816,197816,2026-05-02T06:59:59.529527+00:00,2026-05-02T06:59:59.529527+00:00,4ce05dbfc3636976776df7b715850859ae2e5baa522625d1921aa40b87fe7fc6,4ce05dbfc3636976776df7b715850859ae2e5baa522625d1921aa40b87fe7fc6,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2701E+02,nstxuE205052A01t022/N3/egn03w.2701E+02,nstxuE205052A01t022/N3/egn03w.2701E+02,false,,identical,true,true,197816,197816,2026-05-02T07:08:34.740350+00:00,2026-05-02T07:08:34.740350+00:00,d9a433026a66a4d1c1254545ee403b93bfdd3aae750fb6d4d1ec081bb33dcb65,d9a433026a66a4d1c1254545ee403b93bfdd3aae750fb6d4d1ec081bb33dcb65,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2715E+02,nstxuE205052A01t022/N3/egn03w.2715E+02,nstxuE205052A01t022/N3/egn03w.2715E+02,false,,identical,true,true,197816,197816,2026-05-02T07:10:45.669321+00:00,2026-05-02T07:10:45.669321+00:00,e26417e005c674ae40df31ea824a2e4c6dc44de9000a6f20063ff17f6ac8698f,e26417e005c674ae40df31ea824a2e4c6dc44de9000a6f20063ff17f6ac8698f,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2735E+02,nstxuE205052A01t022/N3/egn03w.2735E+02,nstxuE205052A01t022/N3/egn03w.2735E+02,false,,identical,true,true,197816,197816,2026-05-02T07:11:49.681799+00:00,2026-05-02T07:11:49.681799+00:00,e17bc98425e46bada1318f59bedd205a05521d8609d8a9f5bc31a10d9a6f7418,e17bc98425e46bada1318f59bedd205a05521d8609d8a9f5bc31a10d9a6f7418,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2761E+02,nstxuE205052A01t022/N3/egn03w.2761E+02,nstxuE205052A01t022/N3/egn03w.2761E+02,false,,identical,true,true,197816,197816,2026-05-02T07:12:50.550253+00:00,2026-05-02T07:12:50.550253+00:00,f809bd3fec3b907fa4025e48abb2ba0bf19b7ef728efc85c4592c4c03a133077,f809bd3fec3b907fa4025e48abb2ba0bf19b7ef728efc85c4592c4c03a133077,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2827E+02,nstxuE205052A01t022/N3/egn03w.2827E+02,nstxuE205052A01t022/N3/egn03w.2827E+02,false,,identical,true,true,197816,197816,2026-05-02T07:13:54.287822+00:00,2026-05-02T07:13:54.287822+00:00,e38f663dd6b6a92ff645a28093655fdcd98c43abc2bd7c817f9c48a4cb143884,e38f663dd6b6a92ff645a28093655fdcd98c43abc2bd7c817f9c48a4cb143884,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2860E+02,nstxuE205052A01t022/N3/egn03w.2860E+02,nstxuE205052A01t022/N3/egn03w.2860E+02,false,,identical,true,true,197816,197816,2026-05-02T07:14:57.193329+00:00,2026-05-02T07:14:57.193329+00:00,c27d9bae6e20969af499b6a44adb568b30b312efbfb1cdfa69cb9ebab41082a9,c27d9bae6e20969af499b6a44adb568b30b312efbfb1cdfa69cb9ebab41082a9,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.2904E+02,nstxuE205052A01t022/N3/egn03w.2904E+02,nstxuE205052A01t022/N3/egn03w.2904E+02,false,,identical,true,true,197816,197816,2026-05-02T07:16:00.341811+00:00,2026-05-02T07:16:00.341811+00:00,54cd78e1bed43e7d4f4716aaccb82b4dfcebd237931d17f2d49d0ad3e00379dd,54cd78e1bed43e7d4f4716aaccb82b4dfcebd237931d17f2d49d0ad3e00379dd,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3029E+02,nstxuE205052A01t022/N3/egn03w.3029E+02,nstxuE205052A01t022/N3/egn03w.3029E+02,false,,identical,true,true,197816,197816,2026-05-02T07:17:02.503290+00:00,2026-05-02T07:17:02.503290+00:00,4b127e14d8b406c7f52fa55e1c8bfbe9a7693b15fe9e0398589b357eb2ae49a7,4b127e14d8b406c7f52fa55e1c8bfbe9a7693b15fe9e0398589b357eb2ae49a7,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3151E+02,nstxuE205052A01t022/N3/egn03w.3151E+02,nstxuE205052A01t022/N3/egn03w.3151E+02,false,,identical,true,true,197816,197816,2026-05-02T07:18:02.105757+00:00,2026-05-02T07:18:02.105757+00:00,dc1ea587ac619fa10f85cb0dca5a1b913608fe1ce9c6004734cac2b00f502ba3,dc1ea587ac619fa10f85cb0dca5a1b913608fe1ce9c6004734cac2b00f502ba3,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3178E+02,nstxuE205052A01t022/N3/egn03w.3178E+02,nstxuE205052A01t022/N3/egn03w.3178E+02,false,,identical,true,true,197816,197816,2026-05-02T07:19:05.363249+00:00,2026-05-02T07:19:05.363249+00:00,3ac7f142d61c2d35848097f1310358aa30bf33c426f546525d86be6c5ac3ae32,3ac7f142d61c2d35848097f1310358aa30bf33c426f546525d86be6c5ac3ae32,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3203E+02,nstxuE205052A01t022/N3/egn03w.3203E+02,nstxuE205052A01t022/N3/egn03w.3203E+02,false,,identical,true,true,197816,197816,2026-05-02T07:20:09.880757+00:00,2026-05-02T07:20:09.880757+00:00,5d6f9d878ed7e4b0f016885c1961a287e5f85054eed04b27fb6dbc36827c4634,5d6f9d878ed7e4b0f016885c1961a287e5f85054eed04b27fb6dbc36827c4634,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3375E+02,nstxuE205052A01t022/N3/egn03w.3375E+02,nstxuE205052A01t022/N3/egn03w.3375E+02,false,,identical,true,true,197816,197816,2026-05-02T07:21:04.674187+00:00,2026-05-02T07:21:04.674187+00:00,59a4f91a6515d01f6892f40552812fd4d76ee24417b4e2be842b151dbce9b929,59a4f91a6515d01f6892f40552812fd4d76ee24417b4e2be842b151dbce9b929,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3551E+02,nstxuE205052A01t022/N3/egn03w.3551E+02,nstxuE205052A01t022/N3/egn03w.3551E+02,false,,identical,true,true,197816,197816,2026-05-02T07:22:25.760827+00:00,2026-05-02T07:22:25.760827+00:00,ba959e309e6e4e6be238a0dd7e345aa920f82768b869d278fb90bd5303b0ab9c,ba959e309e6e4e6be238a0dd7e345aa920f82768b869d278fb90bd5303b0ab9c,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3678E+02,nstxuE205052A01t022/N3/egn03w.3678E+02,nstxuE205052A01t022/N3/egn03w.3678E+02,false,,identical,true,true,197816,197816,2026-05-02T07:23:45.667459+00:00,2026-05-02T07:23:45.667459+00:00,3387b62e6aca7fe2cb645b84a4812cef3ff3c94885c11c38c9290aca7178163e,3387b62e6aca7fe2cb645b84a4812cef3ff3c94885c11c38c9290aca7178163e,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3711E+02,nstxuE205052A01t022/N3/egn03w.3711E+02,nstxuE205052A01t022/N3/egn03w.3711E+02,false,,identical,true,true,197816,197816,2026-05-02T07:24:49.801964+00:00,2026-05-02T07:24:49.801964+00:00,28702b2da4c70e7912b525a7a1d82c6ada27de5164529beb4d7cf16d44ae6389,28702b2da4c70e7912b525a7a1d82c6ada27de5164529beb4d7cf16d44ae6389,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3779E+02,nstxuE205052A01t022/N3/egn03w.3779E+02,nstxuE205052A01t022/N3/egn03w.3779E+02,false,,identical,true,true,197816,197816,2026-05-02T07:25:56.247482+00:00,2026-05-02T07:25:56.247482+00:00,45a9c3d5152dec3a64c8a2c3976704fb6909c806169373d400a2d215a3218e5d,45a9c3d5152dec3a64c8a2c3976704fb6909c806169373d400a2d215a3218e5d,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3852E+02,nstxuE205052A01t022/N3/egn03w.3852E+02,nstxuE205052A01t022/N3/egn03w.3852E+02,false,,identical,true,true,197816,197816,2026-05-02T07:27:02.961993+00:00,2026-05-02T07:27:02.961993+00:00,6f0ac7e68e756150d4172d7102d92f4ee79b2eac703102024dc5c3c979982bb9,6f0ac7e68e756150d4172d7102d92f4ee79b2eac703102024dc5c3c979982bb9,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.3971E+02,nstxuE205052A01t022/N3/egn03w.3971E+02,nstxuE205052A01t022/N3/egn03w.3971E+02,false,,identical,true,true,197816,197816,2026-05-02T07:28:02.745451+00:00,2026-05-02T07:28:02.745451+00:00,b575f0464cddbe655b60cd1fcab20361ca146c74c6d746c953b2014567edb9d5,b575f0464cddbe655b60cd1fcab20361ca146c74c6d746c953b2014567edb9d5,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.4174E+02,nstxuE205052A01t022/N3/egn03w.4174E+02,nstxuE205052A01t022/N3/egn03w.4174E+02,false,,identical,true,true,197816,197816,2026-05-02T07:29:07.034940+00:00,2026-05-02T07:29:07.034940+00:00,3726f7bbd45b5419b87ef4bf26aaab7bcfd22f455220ecaca35bb9e6c968d7a3,3726f7bbd45b5419b87ef4bf26aaab7bcfd22f455220ecaca35bb9e6c968d7a3,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5289E+02,nstxuE205052A01t022/N3/egn03w.5289E+02,nstxuE205052A01t022/N3/egn03w.5289E+02,false,,identical,true,true,197816,197816,2026-05-02T07:31:41.785103+00:00,2026-05-02T07:31:41.785103+00:00,036ee27453316191f4ebab926e5d9029021ba804118409ff062cc29a91ef8f05,036ee27453316191f4ebab926e5d9029021ba804118409ff062cc29a91ef8f05,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5366E+02,nstxuE205052A01t022/N3/egn03w.5366E+02,nstxuE205052A01t022/N3/egn03w.5366E+02,false,,identical,true,true,197816,197816,2026-05-02T07:33:24.362877+00:00,2026-05-02T07:33:24.362877+00:00,a9db08079167cbd0a9ba85a6bada75222add7fe6710f7139b4b8eaa1a06ec869,a9db08079167cbd0a9ba85a6bada75222add7fe6710f7139b4b8eaa1a06ec869,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5407E+02,nstxuE205052A01t022/N3/egn03w.5407E+02,nstxuE205052A01t022/N3/egn03w.5407E+02,false,,identical,true,true,197816,197816,2026-05-02T07:39:22.392561+00:00,2026-05-02T07:39:22.392561+00:00,4f8cbdfdb0a4d722e558bf2f1d231b853999acf5ed44cc60a983f1092a5de06a,4f8cbdfdb0a4d722e558bf2f1d231b853999acf5ed44cc60a983f1092a5de06a,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5448E+02,nstxuE205052A01t022/N3/egn03w.5448E+02,nstxuE205052A01t022/N3/egn03w.5448E+02,false,,identical,true,true,197816,197816,2026-05-02T07:42:45.458082+00:00,2026-05-02T07:42:45.458082+00:00,27371b26c6a9fd0fadd085ff2a242f32528b8cbcfb563f065111fd7b5adc92c9,27371b26c6a9fd0fadd085ff2a242f32528b8cbcfb563f065111fd7b5adc92c9,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5455E+02,nstxuE205052A01t022/N3/egn03w.5455E+02,nstxuE205052A01t022/N3/egn03w.5455E+02,false,,identical,true,true,197816,197816,2026-05-02T07:43:29.883415+00:00,2026-05-02T07:43:29.883415+00:00,2c5d3d07b728335e4e3c752e35c96e704a25619874a8290b3eaf871ef9da565b,2c5d3d07b728335e4e3c752e35c96e704a25619874a8290b3eaf871ef9da565b,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5464E+02,nstxuE205052A01t022/N3/egn03w.5464E+02,nstxuE205052A01t022/N3/egn03w.5464E+02,false,,identical,true,true,197816,197816,2026-05-02T07:44:21.329798+00:00,2026-05-02T07:44:21.329798+00:00,6b1458a08994533ea23ad79f7ded1a4486178eccbc6cbb458f0fa7b2ac9d6550,6b1458a08994533ea23ad79f7ded1a4486178eccbc6cbb458f0fa7b2ac9d6550,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5472E+02,nstxuE205052A01t022/N3/egn03w.5472E+02,nstxuE205052A01t022/N3/egn03w.5472E+02,false,,identical,true,true,197816,197816,2026-05-02T07:45:05.123125+00:00,2026-05-02T07:45:05.123125+00:00,5eb83dbee70d1a54a68312ab0c676443bb8afb2bf1b32d7bb8fe60c7a2b16461,5eb83dbee70d1a54a68312ab0c676443bb8afb2bf1b32d7bb8fe60c7a2b16461,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5481E+02,nstxuE205052A01t022/N3/egn03w.5481E+02,nstxuE205052A01t022/N3/egn03w.5481E+02,false,,identical,true,true,197816,197816,2026-05-02T07:45:41.247393+00:00,2026-05-02T07:45:41.247393+00:00,91767f39eb505e29ca513255bc1dbe57215146097012a3e9aacd323607eb0492,91767f39eb505e29ca513255bc1dbe57215146097012a3e9aacd323607eb0492,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5490E+02,nstxuE205052A01t022/N3/egn03w.5490E+02,nstxuE205052A01t022/N3/egn03w.5490E+02,false,,identical,true,true,197816,197816,2026-05-02T07:46:15.901643+00:00,2026-05-02T07:46:15.901643+00:00,d9539097b6c910dc675bb2f67dd41fee1010f58fe53e189806c6759f8e5b6c50,d9539097b6c910dc675bb2f67dd41fee1010f58fe53e189806c6759f8e5b6c50,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5501E+02,nstxuE205052A01t022/N3/egn03w.5501E+02,nstxuE205052A01t022/N3/egn03w.5501E+02,false,,identical,true,true,197816,197816,2026-05-02T07:46:55.188937+00:00,2026-05-02T07:46:55.188937+00:00,57799a504f5f23fd1b41d1b79cbd5efc95e0b873c83c2a9b20fdd11cb2aaade3,57799a504f5f23fd1b41d1b79cbd5efc95e0b873c83c2a9b20fdd11cb2aaade3,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5511E+02,nstxuE205052A01t022/N3/egn03w.5511E+02,nstxuE205052A01t022/N3/egn03w.5511E+02,false,,identical,true,true,197816,197816,2026-05-02T07:47:32.858218+00:00,2026-05-02T07:47:32.858218+00:00,b89ff2b42ce15e9eeaabd3dbe77728ad22032968a3ab7447f518a8c4b0258457,b89ff2b42ce15e9eeaabd3dbe77728ad22032968a3ab7447f518a8c4b0258457,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5523E+02,nstxuE205052A01t022/N3/egn03w.5523E+02,nstxuE205052A01t022/N3/egn03w.5523E+02,false,,identical,true,true,197816,197816,2026-05-02T07:48:06.402468+00:00,2026-05-02T07:48:06.402468+00:00,c4e42517414ea6cb64f17b3a6049f30818902b49fede23221830a3b6c036f2ef,c4e42517414ea6cb64f17b3a6049f30818902b49fede23221830a3b6c036f2ef,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5535E+02,nstxuE205052A01t022/N3/egn03w.5535E+02,nstxuE205052A01t022/N3/egn03w.5535E+02,false,,identical,true,true,197816,197816,2026-05-02T07:48:42.428739+00:00,2026-05-02T07:48:42.428739+00:00,c9b4c63f6b3fd674dc1cae7ab3383887ef497f3ae8c6b22136978dd3243a6a7b,c9b4c63f6b3fd674dc1cae7ab3383887ef497f3ae8c6b22136978dd3243a6a7b,,,,,,,,,,,,,
nstxuE205052A01t022,3,mode,egn03w.5547E+02,nstxuE205052A01t022/N3/egn03w.5547E+02,nstxuE205052A01t022/N3/egn03w.5547E+02,false,,identical,true,true,197816,197816,2026-05-02T07:49:15.805998+00:00,2026-05-02T07:49:15.805998+00:00,9261e927690c87a9be3f941533b6f8a11b1d825eb406aec1ca40400e2b81f61b,9261e927690c87a9be3f941533b6f8a11b1d825eb406aec1ca40400e2b81f61b,,,,,,,,,,,,,
