shot,ntor,file_kind,filename,training_relative_path,reference_relative_path,in_training_csv,training_label,status,training_exists,reference_exists,training_size,reference_size,training_mtime_utc,reference_mtime_utc,training_sha256,reference_sha256,mode_shape_training,mode_shape_reference,mode_structure_equal,mode_max_abs_delta,omega_training,omega_reference,omega_relative_change_signed,omega_relative_change_abs,gamma_training,gamma_reference,ntor_training,ntor_reference,comparison_error
nstx_141711,4,mode,egn04w.2108E+02,nstx_141711/N4/egn04w.2108E+02,nstx_141711/N4/egn04w.2108E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.295085+00:00,,7cb6193fa64ac145d576a34dea63b1d6a887b96202aaa929f0623164de62df53,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.2251E+02,nstx_141711/N4/egn04w.2251E+02,nstx_141711/N4/egn04w.2251E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.445097+00:00,,48231acf389e72a65965a5271f860ba5d492a0b25b2c4fabff6adc8a3168cdf7,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.2483E+02,nstx_141711/N4/egn04w.2483E+02,nstx_141711/N4/egn04w.2483E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.456098+00:00,,d1787d4bf0392f38d80273bc4ac95796d74efbe54ac963fc8d7dd7a3f4be2597,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.2511E+02,nstx_141711/N4/egn04w.2511E+02,nstx_141711/N4/egn04w.2511E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.269083+00:00,,f28880a2af81b9579ba5bb8d7ea08a118f31de94f264b75bcd32bfe114ab07bb,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.3127E+02,nstx_141711/N4/egn04w.3127E+02,nstx_141711/N4/egn04w.3127E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.271083+00:00,,52573b121e1f28beaf331ef30caad2152845931614972d36c1adca99448b93c8,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.3557E+02,nstx_141711/N4/egn04w.3557E+02,nstx_141711/N4/egn04w.3557E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.319087+00:00,,d6fc8918e774cb22d5caeabfbdc7c3b53d0e0c619883779f89a5fe017565b356,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.4674E+02,nstx_141711/N4/egn04w.4674E+02,nstx_141711/N4/egn04w.4674E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.268083+00:00,,5b842f93b345f54257254b968e368c6556f4970accf0bfd412f3194d29dbc9ad,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.4712E+02,nstx_141711/N4/egn04w.4712E+02,nstx_141711/N4/egn04w.4712E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.288085+00:00,,e5697382d610a0ccb293dc6556323359a96c1b330d86e744cc260246d186491e,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.4751E+02,nstx_141711/N4/egn04w.4751E+02,nstx_141711/N4/egn04w.4751E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.286084+00:00,,7151b141e7183ece6be0d9f34237769f4e2518a056bcd643d453e4651f7ab374,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.4804E+02,nstx_141711/N4/egn04w.4804E+02,nstx_141711/N4/egn04w.4804E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.308086+00:00,,efd563398b8098ea8642b77793abebc1d2dfeb7c610f51164a107fe89a18065e,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.4841E+02,nstx_141711/N4/egn04w.4841E+02,nstx_141711/N4/egn04w.4841E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.338089+00:00,,c94b0b1e23a8b54d49b6bee2eb2b0ade78afdd7b2f06941ba6c6fa61f6d064cd,,,,,,,,,,,,,,
nstx_141711,4,mode,egn04w.8898E+02,nstx_141711/N4/egn04w.8898E+02,nstx_141711/N4/egn04w.8898E+02,true,bad,training_only,true,false,347360,,2026-05-12T18:37:48.365091+00:00,,f0ed185aefd5714b8e1f3603ca25f1f1830f498cbe8cf2b54cffb64fec5500ae,,,,,,,,,,,,,,
nstx_141711,4,datcon,datcon4,nstx_141711/N4/datcon4,nstx_141711/N4/datcon4,false,,different,true,true,10484,15606,2026-05-12T18:37:53.063456+00:00,2026-04-17T14:34:17.160425+00:00,62562bb44632a20a73511279e371c53ce76d48c18374a80ccc3629c9126ed70c,0329338e366d9b008ccf84763002bab7befc1954ae34be60d060912e1c7bb792,,,,,,,,,,,,,
nstx_141711,4,datcon_gf,datcon_gf.txt,nstx_141711/N4/datcon_gf.txt,nstx_141711/N4/datcon_gf.txt,false,,different,true,true,15663,15663,2026-05-12T18:37:51.940368+00:00,2026-04-17T14:34:17.183426+00:00,dfc69067bb45fd28779ecde59fcdc7bbb334a1d2125fa71d914e3e586ab15b2e,9aba56d80e96b30329c6ea5cb9ceddfffe9a2772fb141c397fca495446eea1e8,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.1019E+03,nstx_141711/N5/egn05w.1019E+03,nstx_141711/N5/egn05w.1019E+03,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.763044+00:00,,88583c0aeb30351783e0748b4fbf9d4101d6fa421cdcd13d6beabe124d8bc094,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.1251E+03,nstx_141711/N5/egn05w.1251E+03,nstx_141711/N5/egn05w.1251E+03,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.781045+00:00,,e8c9ff7363b68d78dbdbdc57dbcb510611945ffd38f65ec49b617b1a95d377df,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.1919E+03,nstx_141711/N5/egn05w.1919E+03,nstx_141711/N5/egn05w.1919E+03,false,,training_only,true,false,429368,,2026-05-12T18:37:47.764044+00:00,,9b699983116153966e9bf4a4f4aa9b4bddd16e89640e645a84d7b14d4a2dbb1b,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.2234E+03,nstx_141711/N5/egn05w.2234E+03,nstx_141711/N5/egn05w.2234E+03,true,bad,different,true,true,429368,357008,2026-05-12T18:37:47.755043+00:00,2026-03-19T07:19:50.872540+00:00,bd48896a16640874d7b275b7825b63cd01acae97da25f8d7bb692fa71db5e54d,af29c5b89ac74816825fd5776d166fb9b0c394db95b29e24df54a3f07b0db1cc,89x201,74x201,false,,14.946336298571634,14.94576291400451,-3.836288409881934e-05,3.836288409881934e-05,-0.00014932052316071035,-0.00011497587986314093,5,5,
nstx_141711,5,mode,egn05w.2443E+02,nstx_141711/N5/egn05w.2443E+02,nstx_141711/N5/egn05w.2443E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.803047+00:00,,765aad0932901ef458452342524f9e5526ccc80a16a0bbd9f93beda0f12e9a0e,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.2455E+02,nstx_141711/N5/egn05w.2455E+02,nstx_141711/N5/egn05w.2455E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:48.033065+00:00,,6c01c9608496c53ef7a5e4e948eb97ab45699bf9f9dbd605f6ad0e9d15358f9f,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.2526E+02,nstx_141711/N5/egn05w.2526E+02,nstx_141711/N5/egn05w.2526E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.808047+00:00,,3ba921c33bd7337cea0830f213246372a2cc57ac27544f5643565bfbd41721e7,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3326E+02,nstx_141711/N5/egn05w.3326E+02,nstx_141711/N5/egn05w.3326E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.768044+00:00,,b7611262590f325341305b8d114f3f2e34586848e1a11c7b450a2f523d23f3f6,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3338E+02,nstx_141711/N5/egn05w.3338E+02,nstx_141711/N5/egn05w.3338E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.854051+00:00,,a03fae17cc466eb7281bd4b1602718b14bc42402ee0571ce41391ee2bf4bafa9,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3366E+02,nstx_141711/N5/egn05w.3366E+02,nstx_141711/N5/egn05w.3366E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.779045+00:00,,51d71fd90d0748596bf23031c8d0a641c9d51f6255a1a0cb9585ebd415e6d717,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3417E+02,nstx_141711/N5/egn05w.3417E+02,nstx_141711/N5/egn05w.3417E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.818048+00:00,,194f3bfdab92be8a20997aaa29637fc17197ec2e970002b4ed8dac66541cd2ed,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3429E+02,nstx_141711/N5/egn05w.3429E+02,nstx_141711/N5/egn05w.3429E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.782045+00:00,,53df5549c9de7264e31af312d89e5d8d88faa07c6fd9d8e0d4efdaec3e13cb78,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3646E+02,nstx_141711/N5/egn05w.3646E+02,nstx_141711/N5/egn05w.3646E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:48.054066+00:00,,bf8899eb6b83ad15b29968b7d5ad2e13d5aa3c26ea6beaae20086a62612307b8,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.3890E+02,nstx_141711/N5/egn05w.3890E+02,nstx_141711/N5/egn05w.3890E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.842050+00:00,,79397685ba1e7d6c640e8cfd7269b848db3653776beb7887879456bd570de6c3,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.8185E+02,nstx_141711/N5/egn05w.8185E+02,nstx_141711/N5/egn05w.8185E+02,false,,training_only,true,false,429368,,2026-05-12T18:37:47.861052+00:00,,3253b740d9be495eff6f717f1ee07dce61968a52cabde660ddab2ec1f91d9913,,,,,,,,,,,,,,
nstx_141711,5,mode,egn05w.9302E+02,nstx_141711/N5/egn05w.9302E+02,nstx_141711/N5/egn05w.9302E+02,true,bad,training_only,true,false,429368,,2026-05-12T18:37:47.858051+00:00,,41b8b3cf2db99737e122c625b08841f0ce521346fe0f9377770044e8c13c8d99,,,,,,,,,,,,,,
nstx_141711,5,datcon,datcon5,nstx_141711/N5/datcon5,nstx_141711/N5/datcon5,false,,different,true,true,10484,15606,2026-05-12T18:37:53.087457+00:00,2026-04-17T14:34:22.973441+00:00,2897cc0e95e8cd4050f3789941d4d13aee0591422a5b2023833d10afa2dc7d43,792ab2872644f563d53feff4026e44d33191950592e4c2b700d04e67c8a7f3ec,,,,,,,,,,,,,
nstx_141711,5,datcon_gf,datcon_gf.txt,nstx_141711/N5/datcon_gf.txt,nstx_141711/N5/datcon_gf.txt,false,,different,true,true,15663,15663,2026-05-12T18:37:51.950369+00:00,2026-04-17T14:34:23.078441+00:00,7cd4ca5d245a2c8b06608b17e9fd93758a2bfbdc31a54570393fbb1860eef388,715f942c3b17ef467c97ac90b96f0057ead4754c830ff558572bb03af9a72483,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.1028E+03,nstx_141711/N6/egn06w.1028E+03,nstx_141711/N6/egn06w.1028E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.924979+00:00,2026-03-19T03:15:44.940881+00:00,3fda02fd335a24f52f454b5455d8b950147ea30e913ad827f35d57e014d4c261,b7bc4697be8d005a37f070834fb97a9ed3a92759526fbba7e25dacc4d9719fb0,101x201,88x201,false,,10.13910732736533,10.137953102685213,-0.00011383888569780523,0.00011383888569780523,-2.021393523975987e-06,-4.328673760245265e-06,6,6,
nstx_141711,6,mode,egn06w.1180E+03,nstx_141711/N6/egn06w.1180E+03,nstx_141711/N6/egn06w.1180E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.416939+00:00,2026-03-19T04:05:23.343325+00:00,5aadfc86627738637501f84c12dd6ee704c6458accc9f214f591178b4b8ced06,4b7b135e8845f00247f6ba79b27682e7dcd4d4361b6d33d407aa27f8b6a43979,101x201,88x201,false,,10.863877214190154,10.863662574878516,-1.975715551696889e-05,1.975715551696889e-05,-1.708377740302483e-05,-2.5947588165717794e-05,6,6,
nstx_141711,6,mode,egn06w.1265E+03,nstx_141711/N6/egn06w.1265E+03,nstx_141711/N6/egn06w.1265E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.357935+00:00,2026-03-19T04:33:50.171251+00:00,1bb84c9aaef9dcc1ed40f449f9d8aece096b6ca011dbc531f61029f9c2ca8cd9,a34a0f9e675bc60dabf45b64cd53a55cec765f9ef0b5dec5a1942351057ae1d3,101x201,101x201,false,0.2242048927270916,11.248396876518301,11.24834313195884,-4.777975035074212e-06,4.777975035074212e-06,-3.1723893867239008e-06,-3.1723893867239008e-06,6,6,
nstx_141711,6,mode,egn06w.1429E+03,nstx_141711/N6/egn06w.1429E+03,nstx_141711/N6/egn06w.1429E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:54.388558+00:00,2026-03-19T05:24:32.688891+00:00,d43987251d986f9c2c661e1f8c68471c3acc1a651db40399dc4091e65be0a39d,6b6732dff8891a3b44152d0aa9b3831b01a280aa131ddc0a4c0b0b2ff6747968,101x201,88x201,false,,11.95477407832908,11.95456828187962,-1.72145829031976e-05,1.72145829031976e-05,-4.277777437099952e-07,-7.720861839084291e-07,6,6,
nstx_141711,6,mode,egn06w.1603E+03,nstx_141711/N6/egn06w.1603E+03,nstx_141711/N6/egn06w.1603E+03,false,,different,true,true,487256,424544,2026-05-12T18:37:46.370936+00:00,2026-03-19T06:42:49.690947+00:00,cf867f4197a2894eff4af74aee7260a43a76725425f1a8a66d4e853cc77e97c3,3366d5a735be66c82e3da2144b972a50a995ed2b4b523f5f463aba4c6e0ce490,101x201,88x201,false,,12.660752799827241,12.660759621115686,5.387743171486023e-07,5.387743171486023e-07,-2.2884233524650887e-08,-4.096444117192492e-05,6,6,
nstx_141711,6,mode,egn06w.1606E+03,nstx_141711/N6/egn06w.1606E+03,nstx_141711/N6/egn06w.1606E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.957981+00:00,2026-03-19T06:44:52.899767+00:00,9015a9380ba2414ecb29170b459412705cf79e60104de3f7e8bd0f559a1f40ad,5062fb452fe3ab73ac4be5c4882a42106a585d83c3cf74dd59dc3f414e68188f,101x201,88x201,false,,12.67130705844683,12.67130828176114,9.654207767612889e-08,9.654207767612889e-08,-2.1111848755299318e-07,-8.206390857283989e-05,6,6,
nstx_141711,6,mode,egn06w.1611E+03,nstx_141711/N6/egn06w.1611E+03,nstx_141711/N6/egn06w.1611E+03,false,,different,true,true,487256,487256,2026-05-12T18:37:46.445942+00:00,2026-03-19T06:47:27.768056+00:00,0340b584a2fd79a0a48471de48c65a84955b1eb097cc023b53f7e8e38291160c,1f487a84c32376c1c1a391a492655119419aa59a82e218f9842948636a8de3f7,101x201,101x201,false,3.8183840765721753,12.690867437627913,12.690871799873172,3.437310554056596e-07,3.437310554056596e-07,-1.2574964446914362e-06,-1.2574964446914362e-06,6,6,
nstx_141711,6,mode,egn06w.1639E+03,nstx_141711/N6/egn06w.1639E+03,nstx_141711/N6/egn06w.1639E+03,false,,different,true,true,487256,424544,2026-05-12T18:37:46.372936+00:00,2026-03-19T06:57:11.539677+00:00,d49cf1ab42adc8c5f27d7d22088d86c4c808de63c5ca9e2af4eea6620e508fef,03b062eec86933d9dbb738072d941a8fe7a7ce59cbb895dc3e2c510c5d49f3f4,101x201,88x201,false,,12.801416276356127,12.801399496993774,-1.3107426546141827e-06,1.3107426546141827e-06,-3.413716752669458e-06,-1.1263884274683834e-05,6,6,
nstx_141711,6,mode,egn06w.2065E+03,nstx_141711/N6/egn06w.2065E+03,nstx_141711/N6/egn06w.2065E+03,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.415939+00:00,,772a0f65120a57f82a3878b78bae338c0449e2a152804f0f031c92f40bd41269,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.2240E+02,nstx_141711/N6/egn06w.2240E+02,nstx_141711/N6/egn06w.2240E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.463943+00:00,,12423441e98cb6837df036dd2a5eea77eb22ba800fdfda7617161f347afa084b,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.2386E+03,nstx_141711/N6/egn06w.2386E+03,nstx_141711/N6/egn06w.2386E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.391937+00:00,2026-03-19T10:34:21.028352+00:00,835dd7566656faab095bb2f4ba99a24784baad827773fc3e3a6282e8bc55f9f7,a23d43bc40518deae985661fb3e4bbc9f9f6a93faeee646662b1edd19326a8b1,101x201,88x201,false,,15.447118011496872,15.446197355825216,-5.960048152484593e-05,5.960048152484593e-05,-1.06824822655494e-05,-1.0959383806814389e-05,6,6,
nstx_141711,6,mode,egn06w.2395E+03,nstx_141711/N6/egn06w.2395E+03,nstx_141711/N6/egn06w.2395E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.437941+00:00,2026-03-19T10:38:08.575715+00:00,c206ac817f9e29261f2cf5e400181fa9eee379e10abfc8286479a53da0bfaee5,d1b3f66771c4e0a6388e0499102f3cbcd17505d2b9601b433f0ead77a8a1c992,101x201,88x201,false,,15.475162110980005,15.474742835224319,-2.7093464525861224e-05,2.7093464525861224e-05,-3.906266421481645e-06,-5.38766321328156e-06,6,6,
nstx_141711,6,mode,egn06w.2400E+03,nstx_141711/N6/egn06w.2400E+03,nstx_141711/N6/egn06w.2400E+03,true,bad,different,true,true,487256,424544,2026-05-12T18:37:46.416939+00:00,2026-03-19T10:40:58.429184+00:00,86a3247794d3bef531f6cac89f4ecca2c2516912fbd38648b996afdc121da9db,5d1f4e8a84a30dd78551ea3294ed91d6216f64626444fcf9f81484cb6b5f116b,101x201,88x201,false,,15.492513312887617,15.492330640464306,-1.1791012834472413e-05,1.1791012834472413e-05,-3.2102007503837328e-06,-3.5274187276121996e-06,6,6,
nstx_141711,6,mode,egn06w.2719E+02,nstx_141711/N6/egn06w.2719E+02,nstx_141711/N6/egn06w.2719E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.489945+00:00,,7d1beba716f995f9ece591f2312ed89e27e1138065d3b395d4aa32a4ce38b615,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.2864E+02,nstx_141711/N6/egn06w.2864E+02,nstx_141711/N6/egn06w.2864E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.455942+00:00,,5a7d2e64576cc4e24baec22246f31831ab25cc96df404bb9b5180f7359e697af,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.3259E+02,nstx_141711/N6/egn06w.3259E+02,nstx_141711/N6/egn06w.3259E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:47.005985+00:00,,481903a426c2c85006297a193c1881ab76a412859b32838fda351abe3db9916d,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.3274E+02,nstx_141711/N6/egn06w.3274E+02,nstx_141711/N6/egn06w.3274E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.436941+00:00,,bafa36164bbec1fcbdc1d56c1fc769c6f35d6237f9757982468c098390368bdd,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.3279E+02,nstx_141711/N6/egn06w.3279E+02,nstx_141711/N6/egn06w.3279E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.506946+00:00,,4b3032ce9478cb1d4cf71cb84eaa209e056fea315fc08e741c592b3a3283e7e4,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.3297E+02,nstx_141711/N6/egn06w.3297E+02,nstx_141711/N6/egn06w.3297E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.444942+00:00,,2734125e855121ecdb01a03cdad9078a7d9c4d4c03eb4167cef974dd97e61c24,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.3306E+02,nstx_141711/N6/egn06w.3306E+02,nstx_141711/N6/egn06w.3306E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.474944+00:00,,67d8a707929f7b2b3021e3f10b5e213f20a915a91a274d3383e3562931e3136d,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.7398E+02,nstx_141711/N6/egn06w.7398E+02,nstx_141711/N6/egn06w.7398E+02,true,bad,training_only,true,false,487256,,2026-05-12T18:37:46.541949+00:00,,290b1a28e6c714adca80671788e5261db03a75e4b3d6d275a79f2c2d53cdf14f,,,,,,,,,,,,,,
nstx_141711,6,mode,egn06w.9630E+02,nstx_141711/N6/egn06w.9630E+02,nstx_141711/N6/egn06w.9630E+02,false,,training_only,true,false,487256,,2026-05-12T18:37:46.563951+00:00,,8a56fa995b4d8dc8bf2ae6612ee57abcd4898e0dceb9ce41c2aa560e395f4516,,,,,,,,,,,,,,
nstx_141711,6,datcon,datcon6,nstx_141711/N6/datcon6,nstx_141711/N6/datcon6,false,,different,true,true,10484,15606,2026-05-12T18:37:53.167464+00:00,2026-04-17T14:34:31.455463+00:00,7b65a3c2bb6f1868bb5373bb473ad02778cfcd4f56f5dae8856b15167a071705,7ae929687654d047341fd9f90a872907082fee00b15e2fd878fb98b22de9784a,,,,,,,,,,,,,
nstx_141711,6,datcon_gf,datcon_gf.txt,nstx_141711/N6/datcon_gf.txt,nstx_141711/N6/datcon_gf.txt,false,,different,true,true,15663,15663,2026-05-12T18:37:51.959370+00:00,2026-04-17T14:34:31.481463+00:00,6e7b604996df8c6a7220cc5306d8cbd241832752e6654d8f6c1ae29b8316fbcf,78561d3e1d433e307fc68de03df77b3396b4e566684e100c9265a2bc2eb0ce9e,,,,,,,,,,,,,
nstx_141711,7,mode,egn07w.1044E+03,nstx_141711/N7/egn07w.1044E+03,nstx_141711/N7/egn07w.1044E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.468943+00:00,2026-03-19T03:25:54.456609+00:00,37ff6c479d07fd0c3e16cb812d978e934423d22849af2f374ac94675fe7130d1,51696093c35599ef3f573f133804e4513fcbcee5e8072fc0b9709041e1a44e87,101x201,101x201,false,0.0003253059591370455,10.21846117498727,10.218454131958449,-6.892455430300035e-07,6.892455430300035e-07,-7.206695228721351e-09,-6.885979705683642e-09,7,7,
nstx_141711,7,mode,egn07w.1168E+03,nstx_141711/N7/egn07w.1168E+03,nstx_141711/N7/egn07w.1168E+03,true,good,different,true,true,487256,487256,2026-05-12T18:37:46.518947+00:00,2026-03-19T04:22:03.408815+00:00,468dd95d611f683ea6c0b1786e8555fd135ad6dfed8fbf36b0e84762d3603d09,44c4d9cb3cf79b89efb5ccac4f84d8361edc4208e28581fc8357fde85e137203,101x201,101x201,false,1.448587713348548e-05,10.807820519188871,10.807822363209608,1.7061911175544699e-07,1.7061911175544699e-07,-1.860105623314732e-06,-1.8601884084393472e-06,7,7,
nstx_141711,7,mode,egn07w.1225E+03,nstx_141711/N7/egn07w.1225E+03,nstx_141711/N7/egn07w.1225E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.521947+00:00,2026-03-19T04:48:32.415826+00:00,3c00e5d4e8d7c0b4c5d142fb5b2cb93c56dbfe4747dd9016ebd154af9330c8ab,ad86f9aabefb1ca7dcfe240323e58a4a33c19f9966f1f3f01635e55212175828,101x201,101x201,false,5.42579182949976e-05,11.068773723231997,11.068779925114246,5.603043664746253e-07,5.603043664746253e-07,-2.667582679823549e-08,-2.6674942289670945e-08,7,7,
nstx_141711,7,mode,egn07w.1348E+03,nstx_141711/N7/egn07w.1348E+03,nstx_141711/N7/egn07w.1348E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:47.090992+00:00,2026-03-19T05:40:24.103762+00:00,8ecbc0e7b8933dce8f13fc99766335b400024a20379527438b1c59673a8dcb1b,321d96fa3e25219b4189003558c8ad86ea1321acd34d023c2652b9a2d0fdf687,101x201,101x201,false,0.0010478561160561783,11.611306525801098,11.611291840888573,-1.264708023379386e-06,1.264708023379386e-06,-8.149210182402353e-07,-8.151385425249655e-07,7,7,
nstx_141711,7,mode,egn07w.1500E+03,nstx_141711/N7/egn07w.1500E+03,nstx_141711/N7/egn07w.1500E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.582952+00:00,2026-03-19T06:42:29.346138+00:00,9eb6a064cc4d22b5edcfaa39dfb41f12aeb951772d0349471d82a411f43df4fa,a5e0c90d93bf61a5c2cf0205338c82a78018da2adfbd634b9bc736ef256ba0c8,101x201,101x201,false,0.00033369245393799485,12.247641850690188,12.247632268053657,-7.824066582132399e-07,7.824066582132399e-07,-1.8007284724634193e-06,-1.7999840073010006e-06,7,7,
nstx_141711,7,mode,egn07w.1594E+03,nstx_141711/N7/egn07w.1594E+03,nstx_141711/N7/egn07w.1594E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.493945+00:00,2026-03-19T07:19:54.409986+00:00,e9912cda6e568343e8afce5f21a78dfbe02870210ccfce380074c539170b238f,8abc2f268a98b5dd558c6e8e9cf416b96eafc8920ecfb761203a06a2f9504afb,101x201,101x201,false,0.004879568801256076,12.62362306847761,12.62362464725143,1.250650318411121e-07,1.250650318411121e-07,-2.1561753436289858e-05,-3.4263981324554935e-05,7,7,
nstx_141711,7,mode,egn07w.1825E+03,nstx_141711/N7/egn07w.1825E+03,nstx_141711/N7/egn07w.1825E+03,true,bad,different,true,true,487256,487256,2026-05-12T18:37:46.534949+00:00,2026-03-19T08:53:55.820190+00:00,d83414735d20c5f049e6dfc6eefbe28152f292ea4bf5d330e69a5f79f121444d,94d077ee5b9e0c5a00e7b07e52528f82e1f1c82cea1997315764814071c96b5d,101x201,101x201,false,0.0003162978327691207,13.508708289572981,13.508696650827627,-8.615735201811572e-07,8.615735201811572e-07,-6.56726524527009e-07,-6.566927323869269e-07,7,7,
nstx_141711,7,mode,egn07w.1840E+03,nstx_141711/N7/egn07w.1840E+03,nstx_141711/N7/egn07w.1840E+03,true,good,different,true,true,487256,487256,2026-05-12T18:37:46.541949+00:00,2026-03-19T09:01:15.104775+00:00,7d2895ead8ebbc1cc5e209a7db940eded0c36d68049818e9b0ab32890312f827,5620a4dd7ad17737287b89007b24a0cf7749b20049e41f9383354d208e54a36e,101x201,101x201,false,0.0003316312303919128,13.5654582667196,13.565466265484567,5.896420753846934e-07,5.896420753846934e-07,-5.880093042871933e-07,-5.873413482631336e-07,7,7,
nstx_141711,7,mode,egn07w.1973E+03,nstx_141711/N7/egn07w.1973E+03,nstx_141711/N7/egn07w.1973E+03,false,,different,true,true,487256,487256,2026-05-12T18:37:46.524948+00:00,2026-03-19T10:33:18.251478+00:00,a33274f03970ae16d9d29c2db8fb586292cd511f956c10239b1d0278019e36cd,9b88faf4af846412e938b6131718706138eae8a7cc11a5bd67ea28423a5bf3ee,101x201,101x201,false,0.006655466745406569,14.047196920362598,14.04718951118925,-5.274485286810927e-07,5.274485286810927e-07,-6.067027969508887e-07,-4.543118088695841e-07,7,7,
nstx_141711,7,mode,egn07w.1975E+03,nstx_141711/N7/egn07w.1975E+03,nstx_141711/N7/egn07w.1975E+03,false,,different,true,true,487256,487256,2026-05-12T18:37:46.587953+00:00,2026-03-19T10:35:57.527607+00:00,384fa27b9a2f131b2436f292d8a8caa0658e0d5a925c6f0059f2f86a51ecd2d8,d85afdb4ea77897c3b8fdd28b7cd9f6a0e021e91162f38374c86a2d70e8c36bd,101x201,101x201,false,9.536776495908117e-05,14.054610441160502,14.054610598719288,1.121046977670532e-08,1.121046977670532e-08,-2.5443300022759533e-07,-2.541039286730194e-07,7,7,
