path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstxuE204669M03t025/N9/egn09w.8627E+01,good,tae,0.8602,1.0000,below_upper2,
nstxuE204669M03t025/N9/egn09w.8919E+01,good,tae,0.9867,1.0000,below_upper2,
nstxuE204669M03t025/N9/egn09w.9132E+01,good,tae,0.8391,1.0000,below_upper2,
nstxuE204669M03t025/N9/egn09w.9372E+01,bad,none,0.7383,1.0000,below_upper2,
nstxuE204669M03t025/N9/egn09w.9803E+01,good,tae,0.6920,0.9999,below_upper2,
nstxuE205052A01t022/N1/egn01w.1028E+02,bad,none,0.4442,1.0000,below_upper2,
nstxuE205052A01t022/N1/egn01w.1125E+02,bad,none,0.8801,0.8546,below_upper2,
nstxuE205052A01t022/N1/egn01w.1154E+02,bad,none,0.8651,0.8379,below_upper2,
nstxuE205052A01t022/N1/egn01w.1164E+02,bad,none,0.8705,0.8500,below_upper2,
nstxuE205052A01t022/N1/egn01w.1174E+02,bad,none,0.8700,0.8532,below_upper2,
nstxuE205052A01t022/N1/egn01w.1185E+02,bad,none,0.8673,0.8533,below_upper2,
nstxuE205052A01t022/N1/egn01w.1194E+02,bad,none,0.1678,0.2147,mixed,
nstxuE205052A01t022/N1/egn01w.1196E+02,bad,none,0.8465,0.8300,below_upper2,
nstxuE205052A01t022/N1/egn01w.1209E+02,bad,none,0.8569,0.8479,below_upper2,
nstxuE205052A01t022/N1/egn01w.1222E+02,bad,none,0.8516,0.8453,below_upper2,
nstxuE205052A01t022/N1/egn01w.1235E+02,bad,none,0.8452,0.8416,below_upper2,
nstxuE205052A01t022/N1/egn01w.1249E+02,bad,none,0.8381,0.8374,below_upper2,
nstxuE205052A01t022/N1/egn01w.1264E+02,bad,none,0.8304,0.8328,below_upper2,
nstxuE205052A01t022/N1/egn01w.1280E+02,bad,none,0.8221,0.8279,below_upper2,
nstxuE205052A01t022/N1/egn01w.1296E+02,bad,none,0.8134,0.8230,below_upper2,
nstxuE205052A01t022/N1/egn01w.1313E+02,bad,none,0.8042,0.8180,below_upper2,
nstxuE205052A01t022/N1/egn01w.1330E+02,bad,none,0.7947,0.8131,below_upper2,
nstxuE205052A01t022/N1/egn01w.1349E+02,bad,none,0.7850,0.8085,below_upper2,
nstxuE205052A01t022/N1/egn01w.1367E+02,bad,none,0.7751,0.8042,below_upper2,
nstxuE205052A01t022/N1/egn01w.1387E+02,bad,none,0.7650,0.8002,below_upper2,
nstxuE205052A01t022/N1/egn01w.1407E+02,bad,none,0.7554,0.7970,below_upper2,
nstxuE205052A01t022/N1/egn01w.1427E+02,bad,none,0.7454,0.7941,below_upper2,
nstxuE205052A01t022/N1/egn01w.1448E+02,bad,none,0.7367,0.7930,below_upper2,
nstxuE205052A01t022/N1/egn01w.1470E+02,bad,none,0.7249,0.7901,below_upper2,
nstxuE205052A01t022/N1/egn01w.1492E+02,bad,none,0.7000,0.7808,below_upper2,
nstxuE205052A01t022/N1/egn01w.1625E+02,bad,none,0.0734,0.4891,mixed,
nstxuE205052A01t022/N1/egn01w.1652E+02,bad,none,0.4006,0.6616,below_upper2,
nstxuE205052A01t022/N1/egn01w.1677E+02,bad,none,0.5011,0.7187,below_upper2,
nstxuE205052A01t022/N1/egn01w.1703E+02,bad,none,0.5391,0.7445,below_upper2,
nstxuE205052A01t022/N1/egn01w.1729E+02,bad,none,0.5533,0.7562,below_upper2,
nstxuE205052A01t022/N1/egn01w.1754E+02,bad,none,0.5285,0.7536,below_upper2,
nstxuE205052A01t022/N1/egn01w.1780E+02,bad,none,0.5365,0.7627,below_upper2,
nstxuE205052A01t022/N1/egn01w.9546E+01,bad,none,0.8599,1.0000,below_upper2,
nstxuE205052A01t022/N1/egn01w.9878E+01,bad,none,0.4557,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1023E+02,good,tae,0.9917,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1030E+02,good,tae,0.8632,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1081E+02,good,tae,0.9855,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1086E+02,good,tae,0.8406,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1141E+02,good,tae,0.9883,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1176E+02,good,tae,0.9846,0.9969,below_upper2,
nstxuE205052A01t022/N10/egn10w.1239E+02,good,tae,0.9857,0.9999,below_upper2,
nstxuE205052A01t022/N10/egn10w.1322E+02,good,tae,0.9817,0.9995,below_upper2,
nstxuE205052A01t022/N10/egn10w.1454E+02,good,tae,0.9723,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1536E+02,good,tae,0.9629,0.9987,below_upper2,
nstxuE205052A01t022/N10/egn10w.1631E+02,good,tae,0.9475,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.1720E+02,bad,none,0.9069,0.9926,below_upper2,
nstxuE205052A01t022/N10/egn10w.1801E+02,bad,none,0.8037,0.9154,below_upper2,
nstxuE205052A01t022/N10/egn10w.1937E+02,bad,none,0.6075,0.7594,below_upper2,
nstxuE205052A01t022/N10/egn10w.2281E+02,bad,none,0.7425,0.8784,below_upper2,
nstxuE205052A01t022/N10/egn10w.5539E+01,bad,none,0.9979,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.6248E+01,bad,none,0.9972,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.6473E+01,bad,none,0.9969,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.6685E+01,bad,none,0.9957,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.6926E+01,bad,none,0.9946,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.6997E+01,bad,none,0.9953,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7076E+01,bad,none,0.9936,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7276E+01,bad,none,0.9953,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7492E+01,bad,none,0.9952,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7536E+01,bad,none,0.9921,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7687E+01,bad,none,0.9898,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7753E+01,bad,none,0.9944,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7806E+01,bad,none,0.9879,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.7920E+01,bad,none,0.9890,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8025E+01,bad,none,0.9992,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8119E+01,bad,none,0.9992,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8303E+01,bad,none,0.9997,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8394E+01,bad,none,0.9992,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8479E+01,bad,none,0.9791,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8554E+01,good,tae,0.9941,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.8816E+01,bad,none,0.9624,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9110E+01,good,tae,0.9919,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9412E+01,bad,none,0.8831,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9457E+01,bad,none,0.4712,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9537E+01,good,tae,0.9919,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9621E+01,bad,none,0.8808,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9643E+01,bad,none,0.4668,1.0000,below_upper2,
nstxuE205052A01t022/N10/egn10w.9887E+01,bad,none,0.6729,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.1014E+02,bad,none,0.7692,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.1033E+02,bad,none,0.7273,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.1133E+02,bad,none,0.5599,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.1317E+02,bad,none,-0.0435,0.2188,mixed,
nstxuE205052A01t022/N2/egn02w.1326E+02,bad,none,0.0378,0.2623,mixed,
nstxuE205052A01t022/N2/egn02w.1336E+02,bad,none,0.1347,0.3196,mixed,
nstxuE205052A01t022/N2/egn02w.1344E+02,bad,none,0.1698,0.3442,mixed,
nstxuE205052A01t022/N2/egn02w.1352E+02,bad,none,0.0492,0.2867,mixed,
nstxuE205052A01t022/N2/egn02w.1964E+02,bad,none,-0.1754,0.4783,mixed,
nstxuE205052A01t022/N2/egn02w.1994E+02,bad,none,-0.2126,0.5031,below_upper2,
nstxuE205052A01t022/N2/egn02w.2025E+02,bad,none,-0.2797,0.4531,mixed,
nstxuE205052A01t022/N2/egn02w.2175E+02,bad,none,-0.4133,0.4316,mixed,
nstxuE205052A01t022/N2/egn02w.2309E+02,bad,none,-0.4707,0.4713,mixed,
nstxuE205052A01t022/N2/egn02w.2464E+02,bad,none,-0.5140,0.4283,mixed,
nstxuE205052A01t022/N2/egn02w.8524E+01,bad,none,0.7994,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8620E+01,bad,none,0.9262,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8671E+01,bad,none,0.9260,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8697E+01,bad,none,0.9209,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8751E+01,bad,none,0.9565,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8805E+01,bad,none,0.9296,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.8884E+01,bad,none,0.9720,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.9108E+01,bad,none,0.7822,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.9240E+01,bad,none,0.8511,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.9495E+01,bad,none,0.7991,1.0000,below_upper2,
nstxuE205052A01t022/N2/egn02w.9679E+01,bad,none,0.8969,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.1074E+02,good,tae,0.9783,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.1083E+02,bad,none,0.7608,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.1109E+02,good,tae,0.9744,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.1204E+02,bad,none,0.2009,0.4157,mixed,
nstxuE205052A01t022/N3/egn03w.1233E+02,bad,none,0.2944,0.4974,mixed,
nstxuE205052A01t022/N3/egn03w.1237E+02,bad,none,0.0982,0.3447,mixed,
nstxuE205052A01t022/N3/egn03w.1304E+02,bad,none,-0.0193,0.2431,mixed,
nstxuE205052A01t022/N3/egn03w.1315E+02,bad,none,0.2396,0.4206,mixed,
nstxuE205052A01t022/N3/egn03w.1323E+02,bad,none,0.4843,0.6506,below_upper2,
nstxuE205052A01t022/N3/egn03w.1329E+02,bad,none,0.2251,0.4139,mixed,
nstxuE205052A01t022/N3/egn03w.1357E+02,bad,none,0.4902,0.6720,below_upper2,
nstxuE205052A01t022/N3/egn03w.6129E+01,bad,none,0.9920,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.6210E+01,bad,none,0.9862,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8239E+01,bad,none,0.9997,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8396E+01,bad,none,0.9865,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8435E+01,bad,none,0.9786,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8484E+01,bad,none,0.9678,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8535E+01,bad,none,0.9542,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8601E+01,bad,none,0.9406,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8668E+01,bad,none,0.9253,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8758E+01,bad,none,0.9161,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8845E+01,bad,none,0.9058,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.8965E+01,bad,none,0.9043,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9085E+01,bad,none,0.8999,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9237E+01,bad,none,0.9104,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9381E+01,bad,none,0.9123,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9549E+01,bad,none,0.9060,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9808E+01,bad,none,0.9139,1.0000,below_upper2,
nstxuE205052A01t022/N3/egn03w.9958E+01,bad,none,0.8996,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.1033E+02,bad,none,0.4535,0.3439,mixed,
nstxuE205052A01t022/N4/egn04w.1120E+02,bad,none,-0.0581,0.1503,mixed,
nstxuE205052A01t022/N4/egn04w.1125E+02,bad,none,-0.0329,0.1583,mixed,
nstxuE205052A01t022/N4/egn04w.5349E+01,bad,none,0.9921,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.7009E+01,bad,none,0.9895,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.7258E+01,bad,none,0.9885,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.7632E+01,bad,none,0.9860,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.7963E+01,bad,none,0.9850,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.8855E+01,bad,none,0.9768,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.9702E+01,bad,none,0.5928,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.9744E+01,bad,none,0.7201,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.9789E+01,bad,none,0.6934,1.0000,below_upper2,
nstxuE205052A01t022/N4/egn04w.9849E+01,bad,none,0.9706,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.1024E+02,bad,none,0.8706,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.1134E+02,good,tae,0.8280,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.1151E+02,good,tae,0.9522,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.1257E+02,good,tae,0.9742,0.9998,below_upper2,
nstxuE205052A01t022/N5/egn05w.1342E+02,bad,none,0.9224,0.9404,below_upper2,
nstxuE205052A01t022/N5/egn05w.1348E+02,bad,none,0.5000,0.5167,below_upper2,
nstxuE205052A01t022/N5/egn05w.1358E+02,bad,none,0.3289,0.4351,mixed,
nstxuE205052A01t022/N5/egn05w.1365E+02,bad,none,0.2134,0.3587,mixed,
nstxuE205052A01t022/N5/egn05w.1372E+02,bad,none,0.1116,0.3291,mixed,
nstxuE205052A01t022/N5/egn05w.1380E+02,bad,none,0.0369,0.2877,mixed,
nstxuE205052A01t022/N5/egn05w.1454E+02,good,tae,0.9296,0.9991,below_upper2,
nstxuE205052A01t022/N5/egn05w.1581E+02,bad,none,0.8398,0.9915,below_upper2,
nstxuE205052A01t022/N5/egn05w.1745E+02,bad,none,0.2765,0.5498,below_upper2,
nstxuE205052A01t022/N5/egn05w.2142E+02,bad,none,0.7753,0.9677,below_upper2,
nstxuE205052A01t022/N5/egn05w.5365E+01,bad,none,0.9937,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.5779E+01,bad,none,0.9950,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.5828E+01,bad,none,0.9955,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.6400E+01,bad,none,0.9930,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.6815E+01,bad,none,0.9926,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.7317E+01,bad,none,0.9890,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.7494E+01,bad,none,0.9933,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.7628E+01,bad,none,0.9969,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.7792E+01,bad,none,0.9898,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.8362E+01,bad,none,0.9976,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.8685E+01,bad,none,0.9875,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.8767E+01,bad,none,0.9773,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9271E+01,bad,none,0.8847,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9349E+01,bad,none,0.8878,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9397E+01,bad,none,0.8843,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9548E+01,bad,none,0.8830,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9593E+01,bad,none,0.9413,1.0000,below_upper2,
nstxuE205052A01t022/N5/egn05w.9717E+01,bad,none,0.8699,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.1027E+02,good,tae,0.9793,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.1052E+02,good,tae,0.8694,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.1095E+02,good,tae,0.9819,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.1163E+02,bad,none,0.8430,0.9662,below_upper2,
nstxuE205052A01t022/N6/egn06w.1200E+02,good,tae,0.9718,0.9997,below_upper2,
nstxuE205052A01t022/N6/egn06w.1283E+02,good,tae,0.9773,0.9999,below_upper2,
nstxuE205052A01t022/N6/egn06w.1409E+02,bad,none,0.6190,0.8500,below_upper2,
nstxuE205052A01t022/N6/egn06w.1517E+02,good,tae,0.9354,0.9998,below_upper2,
nstxuE205052A01t022/N6/egn06w.1731E+02,bad,none,0.7342,0.8162,below_upper2,
nstxuE205052A01t022/N6/egn06w.1869E+02,bad,none,0.0024,0.3467,mixed,
nstxuE205052A01t022/N6/egn06w.2238E+02,bad,none,0.7230,0.9699,below_upper2,
nstxuE205052A01t022/N6/egn06w.5977E+01,bad,none,0.9958,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.6783E+01,bad,none,0.9932,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.7196E+01,bad,none,0.9902,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.7278E+01,bad,none,0.9917,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.7330E+01,bad,none,0.9931,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.7541E+01,bad,none,0.9912,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.7639E+01,bad,none,0.9915,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.8005E+01,bad,none,0.9889,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.8619E+01,bad,none,0.8422,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.8721E+01,bad,none,0.8449,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.8752E+01,bad,none,0.8528,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.8889E+01,good,tae,0.8435,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.9086E+01,bad,none,0.8320,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.9614E+01,bad,none,0.9728,1.0000,below_upper2,
nstxuE205052A01t022/N6/egn06w.9880E+01,bad,none,0.8704,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.1005E+02,good,tae,0.9690,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.1075E+02,good,tae,0.9382,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.1081E+02,good,tae,0.7950,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.1146E+02,good,tae,0.9813,0.9987,below_upper2,
nstxuE205052A01t022/N7/egn07w.1206E+02,bad,none,0.9370,0.9576,below_upper2,
nstxuE205052A01t022/N7/egn07w.1317E+02,bad,none,0.9708,0.9953,below_upper2,
nstxuE205052A01t022/N7/egn07w.1398E+02,bad,none,0.9632,0.9948,below_upper2,
nstxuE205052A01t022/N7/egn07w.1630E+02,bad,none,0.9026,0.9981,below_upper2,
nstxuE205052A01t022/N7/egn07w.1684E+02,bad,none,0.7780,0.9389,below_upper2,
nstxuE205052A01t022/N7/egn07w.1836E+02,bad,none,0.5364,0.6440,below_upper2,
nstxuE205052A01t022/N7/egn07w.2197E+02,bad,none,0.8208,0.8868,below_upper2,
nstxuE205052A01t022/N7/egn07w.2388E+02,bad,none,0.7460,0.9710,below_upper2,
nstxuE205052A01t022/N7/egn07w.6909E+01,bad,none,0.9880,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7023E+01,bad,none,0.9940,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7073E+01,bad,none,0.9946,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7124E+01,bad,none,0.9899,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7176E+01,bad,none,0.9924,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7437E+01,bad,none,0.9895,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.7801E+01,bad,none,0.9872,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.8533E+01,bad,none,0.9897,1.0000,below_upper2,
nstxuE205052A01t022/N7/egn07w.9619E+01,bad,none,0.9642,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1007E+02,bad,none,0.9515,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1033E+02,good,tae,0.9055,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1052E+02,good,tae,0.9848,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1108E+02,good,tae,0.8884,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1119E+02,good,tae,0.9788,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1125E+02,bad,none,0.6924,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1161E+02,good,tae,0.9839,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.1226E+02,bad,none,0.0975,0.1840,mixed,
nstxuE205052A01t022/N8/egn08w.1388E+02,good,tae,0.9700,0.9997,below_upper2,
nstxuE205052A01t022/N8/egn08w.1484E+02,bad,none,0.8866,0.9187,below_upper2,
nstxuE205052A01t022/N8/egn08w.1678E+02,bad,none,0.8725,0.9856,below_upper2,
nstxuE205052A01t022/N8/egn08w.1771E+02,bad,none,0.7218,0.8263,below_upper2,
nstxuE205052A01t022/N8/egn08w.2217E+02,bad,none,0.4683,0.8143,below_upper2,
nstxuE205052A01t022/N8/egn08w.2361E+02,bad,none,-0.0817,0.7515,below_upper2,
nstxuE205052A01t022/N8/egn08w.5634E+01,bad,none,0.9964,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.6646E+01,bad,none,0.9943,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.6954E+01,bad,none,0.9937,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.7027E+01,bad,none,0.9914,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.7107E+01,bad,none,0.9948,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.7488E+01,bad,none,0.9926,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.7946E+01,bad,none,0.9904,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.8099E+01,bad,none,0.9921,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.8231E+01,bad,none,0.9701,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.8566E+01,bad,none,0.9884,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.8583E+01,bad,none,0.9850,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.8772E+01,bad,none,0.9906,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9053E+01,bad,none,0.9848,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9206E+01,bad,none,0.9323,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9263E+01,bad,none,0.9175,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9375E+01,bad,none,0.9691,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9498E+01,good,tae,0.9114,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9560E+01,good,tae,0.9847,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9624E+01,bad,none,0.9944,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9827E+01,good,tae,0.9119,1.0000,below_upper2,
nstxuE205052A01t022/N8/egn08w.9923E+01,good,tae,0.9871,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.1009E+02,good,tae,0.8669,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.1015E+02,good,tae,0.9864,0.9999,below_upper2,
nstxuE205052A01t022/N9/egn09w.1061E+02,good,tae,0.8691,0.9985,below_upper2,
nstxuE205052A01t022/N9/egn09w.1078E+02,good,tae,0.9882,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.1128E+02,good,tae,0.9865,0.9997,below_upper2,
nstxuE205052A01t022/N9/egn09w.1140E+02,bad,none,0.8515,0.9762,below_upper2,
nstxuE205052A01t022/N9/egn09w.1178E+02,good,tae,0.9824,0.9976,below_upper2,
nstxuE205052A01t022/N9/egn09w.1264E+02,good,tae,0.9721,0.9981,below_upper2,
nstxuE205052A01t022/N9/egn09w.1330E+02,good,tae,0.9798,0.9999,below_upper2,
nstxuE205052A01t022/N9/egn09w.1494E+02,good,tae,0.9681,0.9963,below_upper2,
nstxuE205052A01t022/N9/egn09w.1565E+02,good,tae,0.9555,0.9999,below_upper2,
nstxuE205052A01t022/N9/egn09w.1637E+02,good,tae,0.9135,0.9998,below_upper2,
nstxuE205052A01t022/N9/egn09w.1755E+02,bad,none,0.8776,0.9605,below_upper2,
nstxuE205052A01t022/N9/egn09w.2091E+02,bad,none,0.1005,0.5419,below_upper2,
nstxuE205052A01t022/N9/egn09w.2296E+02,bad,none,0.7779,0.8992,below_upper2,
nstxuE205052A01t022/N9/egn09w.6042E+01,bad,none,0.9975,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.6424E+01,bad,none,0.9967,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.6961E+01,bad,none,0.9946,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7046E+01,bad,none,0.9931,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7151E+01,bad,none,0.9954,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7373E+01,bad,none,0.9953,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7563E+01,bad,none,0.9901,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7601E+01,bad,none,0.9922,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.7839E+01,bad,none,0.9894,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.8038E+01,good,tae,0.9929,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.8190E+01,bad,none,0.9855,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.8537E+01,good,tae,0.9932,1.0000,below_upper2,
nstxuE205052A01t022/N9/egn09w.8945E+01,bad,none,0.6282,1.0000,below_upper2,
