path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstxuG142301Y93/N5/egn05w.1522E+02,bad,none,0.9251,0.9585,below_upper2,
nstxuG142301Y93/N5/egn05w.1553E+02,bad,none,0.9199,0.9523,below_upper2,
nstxuG142301Y93/N5/egn05w.1585E+02,bad,none,0.8125,0.8819,below_upper2,
nstxuG142301Y93/N5/egn05w.1669E+02,bad,none,0.8465,0.8831,below_upper2,
nstxuG142301Y93/N5/egn05w.1738E+02,bad,none,0.8024,0.9017,below_upper2,
nstxuG142301Y93/N5/egn05w.8770E+01,bad,none,0.7476,0.8829,below_upper2,
nstxuG142301Y93/N5/egn05w.8854E+01,bad,none,0.8203,0.9214,below_upper2,
nstxuG142301Y93/N5/egn05w.8989E+01,bad,none,0.7717,0.8806,below_upper2,
nstxuG142301Y93/N5/egn05w.9084E+01,bad,none,0.8213,0.9185,below_upper2,
nstxuG142301Y93/N5/egn05w.9138E+01,bad,none,0.7779,0.8720,below_upper2,
nstxuG142301Y93/N5/egn05w.9261E+01,bad,none,0.7745,0.8715,below_upper2,
nstxuG142301Y93/N5/egn05w.9361E+01,bad,none,0.8769,0.9456,below_upper2,
nstxuG142301Y93/N5/egn05w.9420E+01,bad,none,0.7838,0.8697,below_upper2,
nstxuG142301Y93/N5/egn05w.9565E+01,bad,none,0.8808,0.9403,below_upper2,
nstxuG142301Y93/N5/egn05w.9780E+01,bad,none,0.9095,0.9580,below_upper2,
nstxuG142301Y93/N5/egn05w.9855E+01,bad,none,0.7928,0.8575,below_upper2,
nstxuG142301Y93/N6/egn06w.1112E+02,bad,none,0.9477,0.9492,below_upper2,
nstxuG142301Y93/N6/egn06w.1145E+02,bad,none,0.9536,0.9455,below_upper2,
nstxuG142301Y93/N6/egn06w.1334E+02,bad,none,0.8676,0.8767,below_upper2,
nstxuG142301Y93/N6/egn06w.1508E+02,bad,none,0.9071,0.9154,below_upper2,
nstxuG142301Y93/N6/egn06w.8780E+01,bad,none,0.8774,0.9193,below_upper2,
nstxuG142301Y93/N7/egn07w.1213E+02,bad,none,0.6015,0.6311,below_upper2,
nstxuG142301Y93/N7/egn07w.1428E+02,bad,none,-0.0122,0.4296,mixed,
nstxuG142301Y93/N7/egn07w.1492E+02,bad,none,0.9519,0.9990,below_upper2,
nstxuG142301Y93/N7/egn07w.1496E+02,bad,none,0.9274,0.9934,below_upper2,
nstxuG142301Y93/N7/egn07w.1545E+02,bad,none,0.8811,0.9527,below_upper2,
nstxuG142301Y93/N8/egn08w.1058E+02,bad,none,0.8599,0.9337,below_upper2,
nstxuG142301Y93/N8/egn08w.1508E+02,bad,none,0.8993,0.9724,below_upper2,
nstxuG142301Y93/N8/egn08w.1566E+02,bad,none,0.8719,0.9679,below_upper2,
nstxuG142301Y93/N8/egn08w.1596E+02,bad,none,0.8715,0.9695,below_upper2,
nstxuG142301Y93/N8/egn08w.9431E+01,bad,none,0.9973,1.0000,below_upper2,
nstxuG142301Y93/N9/egn09w.1045E+02,bad,none,0.9349,0.9707,below_upper2,
nstxuG142301Y93/N9/egn09w.1153E+02,bad,none,0.8531,0.9343,below_upper2,
nstxuG142301Y93/N9/egn09w.1241E+02,bad,none,0.7301,0.7909,below_upper2,
nstxuG142301Y93/N9/egn09w.1281E+02,bad,none,0.7178,0.8002,below_upper2,
nstxuG142301Y93/N9/egn09w.1340E+02,bad,none,0.9821,0.9994,below_upper2,
nstxuG142301Y93/N9/egn09w.1412E+02,bad,none,0.9774,0.9998,below_upper2,
nstxuG142301Y93/N9/egn09w.1416E+02,bad,none,0.9777,0.9999,below_upper2,
nstxuG142301Y93/N9/egn09w.1423E+02,bad,none,0.9759,0.9998,below_upper2,
nstxuG142301Y93/N9/egn09w.1428E+02,bad,none,0.9739,0.9999,below_upper2,
nstxuG142301Y93/N9/egn09w.1491E+02,bad,none,0.9177,0.9875,below_upper2,
nstxuG142301Y93/N9/egn09w.1527E+02,bad,none,0.6637,0.9804,below_upper2,
nstxuG142301Y93/N9/egn09w.1539E+02,good,tae,0.8917,0.9885,below_upper2,
nstxuG142301Y93/N9/egn09w.1563E+02,bad,none,0.8900,0.9797,below_upper2,
nstxuG142301Y93/N9/egn09w.1593E+02,bad,none,0.8975,0.9939,below_upper2,
nstxuG142301Y93/N9/egn09w.1633E+02,bad,none,0.8773,0.8940,below_upper2,
nstxuG142301Y93/N9/egn09w.1741E+02,bad,none,0.6921,0.8215,below_upper2,
nstxuG142301Y93/N9/egn09w.1748E+02,bad,none,0.5665,0.8198,below_upper2,
nstxuG142301Y93/N9/egn09w.8765E+01,bad,none,0.8637,0.8638,below_upper2,
nstxuG142301Y93/N9/egn09w.9404E+01,bad,none,0.8776,0.9248,below_upper2,
