path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstx_135388/N10/egn10w.3169E+02,good,tae,0.9485,1.0000,below_upper2,
nstx_135388/N10/egn10w.3245E+02,good,tae,0.9962,1.0000,below_upper2,
nstx_135388/N10/egn10w.3375E+02,good,tae,0.9655,1.0000,below_upper2,
nstx_135388/N10/egn10w.3492E+02,good,tae,0.9961,1.0000,below_upper2,
nstx_135388/N10/egn10w.3674E+02,good,tae,0.9959,1.0000,below_upper2,
nstx_135388/N10/egn10w.3680E+02,bad,none,0.5003,1.0000,below_upper2,
nstx_135388/N10/egn10w.3932E+02,good,tae,0.9954,0.9999,below_upper2,
nstx_135388/N10/egn10w.4242E+02,good,tae,0.9955,1.0000,below_upper2,
nstx_135388/N10/egn10w.4546E+02,good,tae,0.9950,1.0000,below_upper2,
nstx_135388/N10/egn10w.4807E+02,good,tae,0.9953,1.0000,below_upper2,
nstx_135388/N10/egn10w.5222E+02,good,tae,0.9948,1.0000,below_upper2,
nstx_135388/N10/egn10w.5525E+02,good,tae,0.9945,1.0000,below_upper2,
nstx_135388/N10/egn10w.5988E+02,good,tae,0.9928,1.0000,below_upper2,
nstx_135388/N10/egn10w.6074E+02,bad,none,-0.0087,0.1024,mixed,
nstx_135388/N10/egn10w.6456E+02,good,tae,0.9905,1.0000,below_upper2,
nstx_135388/N10/egn10w.6967E+02,good,tae,0.9883,1.0000,below_upper2,
nstx_135388/N10/egn10w.7468E+02,good,tae,0.9874,1.0000,below_upper2,
nstx_135388/N10/egn10w.7954E+02,good,tae,0.9853,0.9994,below_upper2,
nstx_135388/N10/egn10w.8536E+02,good,tae,0.9801,0.9994,below_upper2,
nstx_135388/N10/egn10w.9310E+02,bad,none,0.8370,0.9593,below_upper2,
