path,manual_label,p_good_oof,oof_pred
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.2864E+02,bad,0.846667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3008E+02,good,0.883333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3147E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3259E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3274E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3279E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3297E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3302E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3468E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3557E+02,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.3792E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.4024E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.4121E+02,good,0.906667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.4312E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.4630E+02,bad,0.330000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.4763E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.5196E+02,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.5263E+02,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.5877E+02,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.5943E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.6072E+02,bad,0.746667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.6479E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.6996E+02,good,0.620000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.7164E+02,good,0.843333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.8126E+02,good,0.673333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.8307E+02,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N6/egn06w.9258E+02,good,0.676667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1043E+03,bad,0.016667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1044E+03,bad,0.413333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1071E+03,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1128E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1153E+03,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1168E+03,good,0.213333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1181E+03,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1523E+02,bad,0.043333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1739E+02,bad,0.106667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1774E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1794E+02,good,0.133333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1863E+02,good,0.583333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.1960E+02,good,0.453333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2113E+02,good,0.750000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2223E+02,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2315E+02,bad,0.296667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2354E+02,bad,0.086667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2428E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2439E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2446E+02,bad,0.683333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2645E+02,bad,0.093333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2660E+02,bad,0.093333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2680E+02,good,0.280000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2891E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2912E+02,bad,0.586667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2971E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.2994E+02,good,0.986667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3047E+02,bad,0.386667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3129E+02,good,0.806667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3182E+02,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3304E+02,good,0.946667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3351E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3518E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3787E+02,good,0.880000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.3879E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.4072E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.4304E+02,good,0.943333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.4463E+02,good,0.826667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.4871E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.4950E+02,good,0.923333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.5504E+02,good,0.896667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.6105E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.7225E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.8037E+02,bad,0.486667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.8224E+02,good,0.413333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.8499E+02,bad,0.150000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N7/egn07w.9318E+02,good,0.443333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1026E+03,good,0.773333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1040E+02,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1049E+03,good,0.770000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1188E+03,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1210E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1540E+02,bad,0.046667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1668E+02,bad,0.160000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1782E+02,bad,0.180000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1968E+02,good,0.243333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.1986E+02,bad,0.066667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2001E+02,bad,0.246667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2017E+02,bad,0.430000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2057E+02,good,0.690000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2079E+02,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2196E+02,good,0.943333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2243E+02,bad,0.150000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2308E+02,bad,0.086667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2389E+02,bad,0.256667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2459E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2554E+02,bad,0.210000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2654E+02,bad,0.133333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2714E+02,good,0.930000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2796E+02,good,0.926667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2812E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.2861E+02,good,0.856667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3005E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3061E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3070E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3109E+02,good,0.823333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3112E+02,good,0.986667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3134E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3207E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3255E+02,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3275E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3307E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3344E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3508E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3646E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.3823E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.4015E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.4130E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.4365E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.4787E+02,good,0.986667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.5014E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.5182E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.5652E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.5708E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.6162E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.6258E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.6824E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.7043E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.7330E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.7957E+02,good,0.826667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.8043E+02,good,0.950000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.8813E+02,bad,0.650000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.9271E+02,good,0.870000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.9417E+02,bad,0.186667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N8/egn08w.9850E+02,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1010E+03,good,0.440000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1016E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1047E+03,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1073E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1110E+03,good,0.703333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1125E+03,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1128E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1129E+03,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1148E+03,good,0.360000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1510E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1548E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1691E+02,bad,0.130000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1722E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1792E+02,bad,0.116667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1853E+02,bad,0.190000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1874E+02,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1899E+02,good,0.493333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1938E+02,good,0.630000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1953E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1959E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1979E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.1996E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2020E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2134E+02,bad,0.043333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2150E+02,good,0.946667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2182E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2311E+02,bad,0.120000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2357E+02,bad,0.340000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2407E+02,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2459E+02,bad,0.166667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2507E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2521E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2558E+02,bad,0.070000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2629E+02,good,0.776667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2658E+02,bad,0.060000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2699E+02,bad,0.073333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2747E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2761E+02,good,0.493333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2796E+02,good,0.920000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2887E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2889E+02,good,0.756667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.2926E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3044E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3045E+02,bad,0.076667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3097E+02,good,0.893333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3127E+02,good,0.950000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3312E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3351E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3405E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3451E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3582E+02,bad,0.066667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3593E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3602E+02,good,0.370000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3604E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3610E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.3675E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4027E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4060E+02,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4199E+02,good,0.966667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4349E+02,good,0.730000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4496E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.4641E+02,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.5019E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.5020E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.5617E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.5860E+02,good,0.973333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.6252E+02,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.6908E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.7416E+02,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.7772E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.7961E+02,good,0.893333,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.8950E+02,good,0.676667,good
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N9/egn09w.9497E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.7183E+02,good,0.220000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.2357E+02,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4308E+02,good,0.560000,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4512E+02,good,0.386667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4662E+02,bad,0.450000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.5602E+02,good,0.706667,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.6447E+02,bad,0.203333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.6783E+02,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1129E+03,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1292E+03,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1493E+03,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.2060E+02,bad,0.343333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.2477E+02,bad,0.176667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3049E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3060E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3072E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3087E+02,bad,0.053333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3106E+02,bad,0.076667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3126E+02,bad,0.046667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3150E+02,bad,0.066667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3189E+02,good,0.246667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3229E+02,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3264E+02,bad,0.073333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3350E+02,bad,0.803333,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3421E+02,good,0.843333,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.4150E+02,bad,0.170000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.4255E+02,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.5246E+02,good,0.696667,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.5980E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.6735E+02,good,0.646667,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.8627E+02,bad,0.066667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.1003E+03,bad,0.170000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.1226E+03,bad,0.093333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.1521E+03,bad,0.076667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.2108E+02,bad,0.440000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.2251E+02,bad,0.193333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.2483E+02,bad,0.173333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.2511E+02,bad,0.513333,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.2722E+02,bad,0.166667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.3127E+02,bad,0.236667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.3557E+02,bad,0.200000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4674E+02,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4712E+02,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4751E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4804E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4841E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.4863E+02,good,0.946667,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.5818E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.7956E+02,good,0.363333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N4/egn04w.8898E+02,bad,0.420000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.1019E+03,bad,0.076667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.1251E+03,bad,0.146667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.2234E+03,bad,0.063333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.2443E+02,bad,0.206667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.2455E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.2526E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3326E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3338E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3366E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3417E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3429E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3646E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N5/egn05w.3732E+02,good,0.966667,good
